Hourly Obs
Year: 2013
Station Location: BISMARCK MUNICIPAL AIRPORT (24011)
Lat: 46.782
Lon: -100.757
Elev: 1651 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24011,20130327,0452,11,CLR, ,10.00, , , ,11, ,-11.7, ,10, ,-12.0, ,8, ,-13.3, , 88, , 5, ,080, , , ,28.41, , , , , ,30.26, ,AA, , , ,30.18, 
24011,20130327,0552,11,CLR, ,10.00, , , ,10, ,-12.2, ,9, ,-12.6, ,7, ,-13.9, , 88, , 3, ,070, , , ,28.41, , , , , ,30.27, ,AA, , , ,30.18, 
24011,20130327,0652,11,CLR, ,10.00, , , ,10, ,-12.2, ,9, ,-12.6, ,7, ,-13.9, , 88, , 5, ,110, , , ,28.43, , , , , ,30.28, ,AA, , , ,30.19, 
24011,20130327,0752,11,CLR, ,10.00, , , ,13, ,-10.6, ,12, ,-10.9, ,10, ,-12.2, , 88, , 7, ,080, , , ,28.43, , , , , ,30.29, ,AA, , , ,30.20, 
24011,20130327,0852,11,CLR, ,10.00, , , ,17, ,-8.3, ,16, ,-8.8, ,14, ,-10.0, , 88, , 6, ,080, , , ,28.43, , , , , ,30.29, ,AA, , , ,30.20, 
24011,20130327,0952,11,CLR, ,10.00, , , ,22, ,-5.6, ,20, ,-6.4, ,17, ,-8.3, , 81, , 5, ,090, , , ,28.43, , , , , ,30.28, ,AA, , , ,30.19, 
24011,20130327,1052,11,CLR, ,10.00, , , ,26, ,-3.3, ,24, ,-4.4, ,20, ,-6.7, , 78, , 6, ,080, , , ,28.41, , , , , ,30.27, ,AA, , , ,30.18, 
24011,20130327,1152,11,CLR, ,10.00, , , ,31, ,-0.6, ,28, ,-1.9, ,24, ,-4.4, , 75, , 6, ,VR , , , ,28.40, , , , , ,30.25, ,AA, , , ,30.17, 
24011,20130327,1252,11,CLR, ,10.00, , , ,33, ,0.6, ,30, ,-1.1, ,25, ,-3.9, , 72, , 7, ,080, , , ,28.40, , , , , ,30.25, ,AA, , , ,30.17, 
24011,20130327,1352,11,CLR, ,10.00, , , ,37, ,2.8, ,33, ,0.7, ,28, ,-2.2, , 70, , 9, ,110, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.16, 
24011,20130327,1452,11,CLR, ,10.00, , , ,39, ,3.9, ,35, ,1.6, ,29, ,-1.7, , 67, , 7, ,130, , , ,28.39, , , , , ,30.22, ,AA, , , ,30.15, 
24011,20130327,1552,11,CLR, ,10.00, , , ,40, ,4.4, ,36, ,2.1, ,30, ,-1.1, , 68, , 8, ,050, , , ,28.38, , , , , ,30.22, ,AA, , , ,30.14, 
24011,20130327,1652,11,CLR, ,10.00, , , ,40, ,4.4, ,36, ,2.3, ,31, ,-0.6, , 70, ,11, ,050, , , ,28.37, , , , , ,30.21, ,AA, , , ,30.13, 
24011,20130327,1752,11,CLR, ,10.00, , , ,36, ,2.2, ,34, ,0.8, ,30, ,-1.1, , 79, ,14, ,080, , , ,28.37, , , , , ,30.21, ,AA, , , ,30.13, 
24011,20130327,1852,11,CLR, ,10.00, , , ,32, ,0.0, ,30, ,-1.0, ,27, ,-2.8, , 82, , 8, ,060, , , ,28.39, , , , , ,30.24, ,AA, , , ,30.15, 
24011,20130327,1952,11,CLR, , 8.00, , , ,29, ,-1.7, ,28, ,-2.2, ,26, ,-3.3, , 89, , 9, ,060, , , ,28.39, , , , , ,30.24, ,AA, , , ,30.15, 
24011,20130327,2052,11,CLR, , 7.00, , , ,27, ,-2.8, ,26, ,-3.1, ,25, ,-3.9, , 92, , 8, ,070, , , ,28.40, , , , , ,30.25, ,AA, , , ,30.16, 
24011,20130327,2152,11,CLR, , 6.00, ,BR, ,26, ,-3.3, ,25, ,-3.7, ,24, ,-4.4, , 92, , 7, ,060, , , ,28.40, , , , , ,30.25, ,AA, , , ,30.17, 
24011,20130327,2252,11,CLR, , 6.00, ,BR, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 8, ,060, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.17, 
24011,20130327,2352,11,CLR, , 6.00, ,BR, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 8, ,060, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.17, 
24011,20130328,0052,11,CLR, , 6.00, ,BR, ,23, ,-5.0, ,22, ,-5.3, ,21, ,-6.1, , 92, , 8, ,050, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.17, 
24011,20130328,0152,11,CLR, , 6.00, ,BR, ,23, ,-5.0, ,22, ,-5.3, ,21, ,-6.1, , 92, , 8, ,070, , , ,28.40, , , , , ,30.23, ,AA, , , ,30.16, 
24011,20130328,0252,11,FEW100, , 6.00, ,BR, ,22, ,-5.6, ,21, ,-5.9, ,20, ,-6.7, , 92, , 8, ,070, , , ,28.40, , , , , ,30.22, ,AA, , , ,30.16, 
24011,20130328,0352,11,FEW095, , 6.00, ,BR, ,20, ,-6.7, ,19, ,-7.0, ,18, ,-7.8, , 92, , 6, ,080, , , ,28.40, , , , , ,30.23, ,AA, , , ,30.16, 
24011,20130328,0452,11,FEW002, , 4.00, ,BR, ,19, ,-7.2, ,19, ,-7.3, ,18, ,-7.8, , 96, , 8, ,060, , , ,28.39, , , , , ,30.22, ,AA, , , ,30.15, 
24011,20130328,0506,11,BKN002, , 3.00, ,BR, ,19, ,-7.2, ,19, ,-7.3, ,18, ,-7.8, , 96, , 8, ,070, , , ,28.39, , , , , ,M, ,SP, , , ,30.15, 
24011,20130328,0518,11,OVC002, , 1.75, ,BR, ,19, ,-7.2, ,19, ,-7.3, ,18, ,-7.8, , 96, ,10, ,060, , , ,28.39, , , , , ,M, ,SP, , , ,30.15, 
24011,20130328,0540,11,OVC001, , 1.25, ,BR, ,19, ,-7.2, ,19, ,-7.3, ,18, ,-7.8, , 96, , 7, ,080, , , ,28.39, , , , , ,M, ,SP, , , ,30.15, 
24011,20130328,0552,11,OVC001, , 1.50, ,BR, ,19, ,-7.2, ,19, ,-7.3, ,18, ,-7.8, , 96, , 7, ,070, , , ,28.39, , , , , ,30.22, ,AA, , , ,30.15, 
24011,20130328,0610,11,OVC002, , 0.50, ,FZFG, ,19, ,-7.2, ,18, ,-7.5, ,17, ,-8.3, , 92, , 7, ,070, , , ,28.39, , , , , ,M, ,SP, , , ,30.15, 
24011,20130328,0632,11,OVC002, , 0.25, ,FZFG, ,18, ,-7.8, ,18, ,-7.9, ,17, ,-8.3, , 96, , 7, ,060, , , ,28.39, , , , , ,M, ,SP, , , ,30.15, 
24011,20130328,0652,11,OVC002, , 0.25, ,FZFG, ,18, ,-7.8, ,18, ,-7.9, ,17, ,-8.3, , 96, , 9, ,060, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.16, 
24011,20130328,0752,11,VV002, , 0.25, ,FZFG, ,19, ,-7.2, ,19, ,-7.3, ,18, ,-7.8, , 96, , 7, ,080, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.17, 
24011,20130328,0807,11,VV002, , 0.25, ,FZFG, ,20, ,-6.7, ,20, ,-6.8, ,19, ,-7.2, , 96, , 6, ,080, , , ,28.40, , , , , ,M, ,SP, , , ,30.17, 
24011,20130328,0852,11,VV002, , 0.25, ,FZFG, ,21, ,-6.1, ,21, ,-6.2, ,20, ,-6.7, , 96, , 6, ,060, , , ,28.40, , , , , ,30.25, ,AA, , , ,30.17, 
24011,20130328,0918,11,VV002, , 0.25, ,FZFG, ,22, ,-5.6, ,22, ,-5.7, ,21, ,-6.1, , 96, , 5, ,040, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,0952,11,VV002, , 0.25, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 3, ,060, , , ,28.41, , , , , ,30.26, ,AA, , , ,30.18, 
24011,20130328,1013,11,OVC002, , 0.25, ,FZFG, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 3, ,040, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,1052,11,OVC002, , 0.25, ,FZFG, ,27, ,-2.8, ,26, ,-3.1, ,25, ,-3.9, , 92, , 5, ,060, , , ,28.41, , , , , ,30.26, ,AA, , , ,30.18, 
24011,20130328,1057,11,OVC002, , 0.75, ,BR, ,27, ,-2.8, ,26, ,-3.1, ,25, ,-3.9, , 92, , 5, ,060, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,1150,11,OVC003, , 3.00, ,BR, ,30, ,-1.0, ,29, ,-1.5, ,28, ,-2.0, , 92, , 6, ,070, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,1152,11,OVC003, , 2.50, ,BR, ,30, ,-1.1, ,29, ,-1.5, ,28, ,-2.2, , 92, , 7, ,070, , , ,28.41, , , , , ,30.25, ,AA, , , ,30.18, 
24011,20130328,1159,11,OVC003, , 3.00, ,BR, ,30, ,-1.1, ,30, ,-1.3, ,29, ,-1.7, , 96, , 6, ,070, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,1232,11,SCT004, , 7.00, , , ,32, ,0.0, ,31, ,-0.4, ,30, ,-1.1, , 92, , 6, ,070, , , ,28.40, , , , , ,M, ,SP, , , ,30.17, 
24011,20130328,1252,11,CLR, , 9.00, , , ,35, ,1.7, ,33, ,0.7, ,31, ,-0.6, , 85, , 6, ,090, , , ,28.40, , , , , ,30.23, ,AA, , , ,30.17, 
24011,20130328,1352,11,CLR, ,10.00, , , ,41, ,5.0, ,37, ,2.8, ,32, ,0.0, , 70, , 7, ,050, , , ,28.39, , , , , ,30.21, ,AA, , , ,30.15, 
24011,20130328,1452,11,CLR, ,10.00, , , ,45, ,7.2, ,40, ,4.3, ,33, ,0.6, , 63, , 8, ,080, , , ,28.38, , , , , ,30.19, ,AA, , , ,30.14, 
24011,20130328,1552,11,CLR, ,10.00, , , ,45, ,7.2, ,40, ,4.5, ,34, ,1.1, , 65, ,11, ,080, , , ,28.38, , , , , ,30.19, ,AA, , , ,30.14, 
24011,20130328,1652,11,CLR, ,10.00, , , ,43, ,6.1, ,39, ,3.7, ,33, ,0.6, , 68, ,10, ,050, , , ,28.38, , , , , ,30.20, ,AA, , , ,30.14, 
24011,20130328,1752,11,CLR, ,10.00, , , ,40, ,4.4, ,37, ,2.5, ,32, ,0.0, , 73, ,10, ,050, , , ,28.39, , , , , ,30.21, ,AA, , , ,30.15, 
24011,20130328,1852,11,CLR, ,10.00, , , ,34, ,1.1, ,32, ,0.0, ,29, ,-1.7, , 82, , 9, ,070, , , ,28.40, , , , , ,30.23, ,AA, , , ,30.16, 
24011,20130328,1952,11,CLR, , 8.00, , , ,31, ,-0.6, ,30, ,-1.1, ,28, ,-2.2, , 89, , 6, ,060, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.16, 
24011,20130328,2052,11,CLR, , 5.00, ,BR, ,29, ,-1.7, ,28, ,-2.0, ,27, ,-2.8, , 92, , 9, ,080, , , ,28.40, , , , , ,30.25, ,AA, , , ,30.17, 
24011,20130328,2121,11,FEW004, , 4.00, ,BR, ,28, ,-2.2, ,28, ,-2.4, ,27, ,-2.8, , 96, ,11, ,080, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,2129,11,SCT002, , 1.50, ,BR, ,28, ,-2.2, ,28, ,-2.4, ,27, ,-2.8, , 96, ,10, ,070, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,2132,11,VV002, , 0.75, ,BR, ,27, ,-2.8, ,27, ,-2.7, ,27, ,-2.8, ,100, ,10, ,070, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,2139,11,VV002, , 0.25, ,FZFG, ,27, ,-2.8, ,27, ,-2.7, ,27, ,-2.8, ,100, , 9, ,080, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130328,2152,11,VV002, , 0.25, ,FZFG, ,27, ,-2.8, ,27, ,-2.7, ,27, ,-2.8, ,100, , 8, ,070, , , ,28.41, , , , , ,30.25, ,AA, , , ,30.18, 
24011,20130328,2240,11,VV002, , 0.50, ,FZFG, ,27, ,-2.8, ,27, ,-2.7, ,27, ,-2.8, ,100, , 6, ,070, , , ,28.40, , , , , ,M, ,SP, , , ,30.17, 
24011,20130328,2252,11,VV002, , 0.50, ,FZFG, ,28, ,-2.2, ,28, ,-2.4, ,27, ,-2.8, , 96, , 7, ,080, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.17, 
24011,20130328,2300,11,VV002, , 0.25, ,FZFG, ,27, ,-2.8, ,27, ,-2.9, ,26, ,-3.3, , 96, , 8, ,070, , , ,28.40, , , , , ,M, ,SP, , , ,30.17, 
24011,20130328,2348,11,VV002, , 0.25, ,FZFG, ,27, ,-3.0, ,27, ,-2.7, ,27, ,-3.0, ,100, , 7, ,070, , , ,28.40, , , , , ,M, ,SP, , , ,30.17, 
24011,20130328,2352,11,VV002, , 0.25, ,FZFG, ,27, ,-2.8, ,27, ,-2.9, ,26, ,-3.3, , 96, , 6, ,060, , , ,28.40, , , , , ,30.24, ,AA, , , ,30.17, 
24011,20130329,0007,11,VV002, , 0.25, ,FZFG, ,26, ,-3.3, ,26, ,-3.3, ,26, ,-3.3, ,100, , 7, ,060, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130329,0032,11,VV002, , 0.25, ,FZFG, ,26, ,-3.3, ,26, ,-3.3, ,26, ,-3.3, ,100, , 5, ,080, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130329,0044,11,VV002, , 0.25, ,FZFG, ,26, ,-3.3, ,26, ,-3.5, ,25, ,-3.9, , 96, , 3, ,060, , , ,28.41, , , , , ,M, ,SP, , , ,30.18, 
24011,20130329,0052,11,VV002, , 0.25, ,FZFG, ,26, ,-3.3, ,26, ,-3.5, ,25, ,-3.9, , 96, , 6, ,080, , , ,28.41, , , , , ,30.24, ,AA, , , ,30.18, 
24011,20130329,0133,11,VV002, , 0.25, ,FZFG, ,25, ,-3.9, ,25, ,-3.8, ,25, ,-3.9, ,100, , 5, ,080, , , ,28.40, , , , , ,M, ,SP, , , ,30.17, 
24011,20130329,0152,11,VV002, , 0.25, ,FZFG, ,25, ,-3.9, ,25, ,-4.0, ,24, ,-4.4, , 96, , 6, ,070, , , ,28.40, , , , , ,30.22, ,AA, , , ,30.17, 
24011,20130329,0252,11,VV002, , 0.25, ,FZFG, ,25, ,-3.9, ,25, ,-4.0, ,24, ,-4.4, , 96, , 5, ,100, , , ,28.39, , , , , ,30.21, ,AA, , , ,30.15, 
24011,20130329,0341,11,VV002, , 0.50, ,FZFG, ,25, ,-3.9, ,25, ,-4.0, ,24, ,-4.4, , 96, , 3, ,060, , , ,28.38, , , , , ,M, ,SP, , , ,30.14, 
24011,20130329,0350,11,VV002, , 0.25, ,FZFG, ,25, ,-4.0, ,24, ,-4.2, ,23, ,-5.0, , 92, , 3, ,050, , , ,28.38, , , , , ,M, ,SP, , , ,30.14, 
24011,20130329,0352,11,VV002, , 0.25, ,FZFG, ,24, ,-4.4, ,24, ,-4.6, ,23, ,-5.0, , 96, , 5, ,050, , , ,28.38, , , , , ,30.20, ,AA, , , ,30.14, 
24011,20130329,0402,11,VV002, , 0.25, ,FZFG, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 3, ,100, , , ,28.38, , , , , ,M, ,SP, , , ,30.14, 
24011,20130329,0431,11,VV002, , 0.25, ,FZFG, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 3, ,070, , , ,28.38, , , , , ,M, ,SP, , , ,30.14, 
24011,20130329,0452,11,VV002, , 0.25, ,FZFG, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 5, ,040, , , ,28.38, , , , , ,30.19, ,AA, , , ,30.14, 
24011,20130329,0518,11,VV002, , 0.50, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 7, ,060, , , ,28.38, , , , , ,M, ,SP, , , ,30.14, 
24011,20130329,0552,11,VV002, , 0.50, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 5, ,070, , , ,28.38, , , , , ,30.20, ,AA, , , ,30.14, 
24011,20130329,0614,11,VV002, , 0.25, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 0, ,000, , , ,28.38, , , , , ,M, ,SP, , , ,30.14, 
24011,20130329,0636,11,VV002, , 0.50, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 3, ,060, , , ,28.37, , , , , ,M, ,SP, , , ,30.13, 
24011,20130329,0648,11,VV002, , 0.25, ,FZFG, ,25, ,-4.0, ,24, ,-4.6, ,21, ,-6.0, , 85, , 3, ,060, , , ,28.37, , , , , ,M, ,SP, , , ,30.13, 
24011,20130329,0652,11,VV002, , 0.25, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 6, ,060, , , ,28.37, , , , , ,30.20, ,AA, , , ,30.13, 
24011,20130329,0715,11,VV002, , 0.50, ,FZFG, ,24, ,-4.4, ,23, ,-4.8, ,22, ,-5.6, , 92, , 6, ,060, , , ,28.37, , , , , ,M, ,SP, , , ,30.13, 
24011,20130329,0752,11,OVC002, , 0.50, ,BR, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 3, ,070, , , ,28.37, , , , , ,30.20, ,AA, , , ,30.13, 
24011,20130329,0800,11,OVC002, , 2.00, ,BR, ,25, ,-3.9, ,24, ,-4.2, ,23, ,-5.0, , 92, , 6, ,070, , , ,28.37, , , , , ,M, ,SP, , , ,30.13, 
24011,20130329,0820,11,OVC003, , 3.00, ,BR, ,26, ,-3.3, ,25, ,-3.7, ,24, ,-4.4, , 92, , 5, ,070, , , ,28.37, , , , , ,M, ,SP, , , ,30.13, 
24011,20130329,0852,11,BKN004 OVC110, , 4.00, ,BR, ,27, ,-2.8, ,26, ,-3.1, ,25, ,-3.9, , 92, , 6, ,060, , , ,28.36, , , , , ,30.19, ,AA, , , ,30.12, 
24011,20130329,0906,11,SCT004 OVC110, , 4.00, ,BR, ,27, ,-2.8, ,26, ,-3.1, ,25, ,-3.9, , 92, , 7, ,080, , , ,28.35, , , , , ,M, ,SP, , , ,30.11, 
24011,20130329,0952,11,FEW005 OVC110, , 4.00, ,BR, ,29, ,-1.7, ,28, ,-2.0, ,27, ,-2.8, , 92, , 3, ,100, , , ,28.34, , , , , ,30.17, ,AA, , , ,30.10, 
24011,20130329,1052,11,OVC100, , 6.00, ,BR, ,32, ,0.0, ,31, ,-0.6, ,29, ,-1.7, , 89, , 0, ,000, , , ,28.34, , , , , ,30.16, ,AA, , , ,30.10, 
24011,20130329,1152,11,BKN095, , 8.00, , , ,37, ,2.8, ,35, ,1.6, ,32, ,0.0, , 82, , 0, ,000, , , ,28.31, , , , , ,30.13, ,AA, , , ,30.07, 
24011,20130329,1252,11,OVC090, , 8.00, , , ,41, ,5.0, ,38, ,3.3, ,34, ,1.1, , 76, , 6, ,030, , , ,28.28, , , , , ,30.09, ,AA, , , ,30.04, 
24011,20130329,1352,11,BKN100 OVC110, , 9.00, , , ,42, ,5.6, ,39, ,3.6, ,34, ,1.1, , 73, , 5, ,080, , , ,28.27, , , , , ,30.09, ,AA, , , ,30.03, 
24011,20130329,1452,11,SCT090 BKN110, ,10.00, , , ,45, ,7.2, ,41, ,4.9, ,36, ,2.2, , 71, , 9, ,090, , , ,28.23, , , , , ,30.04, ,AA, , , ,29.99, 
24011,20130329,1552,11,BKN110, ,10.00, , , ,46, ,7.8, ,41, ,5.2, ,36, ,2.2, , 68, ,14, ,080, , , ,28.22, , , , , ,30.02, ,AA, , , ,29.97, 
24011,20130329,1652,11,BKN100, ,10.00, , , ,46, ,7.8, ,41, ,4.8, ,34, ,1.1, , 63, ,11, ,050, , , ,28.22, , , , , ,30.03, ,AA, , , ,29.98, 
24011,20130329,1752,11,OVC110, ,10.00, , , ,44, ,6.7, ,40, ,4.4, ,35, ,1.7, , 71, , 8, ,040, , , ,28.22, , , , , ,30.03, ,AA, , , ,29.98, 
24011,20130329,1852,11,BKN100, ,10.00, , , ,41, ,5.0, ,38, ,3.0, ,33, ,0.6, , 73, , 7, ,020, , , ,28.23, , , , , ,30.04, ,AA, , , ,29.99, 
24011,20130329,1952,11,CLR, , 9.00, , , ,37, ,2.8, ,35, ,1.6, ,32, ,0.0, , 82, , 6, ,030, , , ,28.23, , , , , ,30.06, ,AA, , , ,29.99, 
24011,20130329,2052,11,CLR, , 7.00, , , ,32, ,0.0, ,31, ,-0.4, ,30, ,-1.1, , 92, , 5, ,150, , , ,28.24, , , , , ,30.07, ,AA, , , ,30.00, 
24011,20130329,2152,11,CLR, , 6.00, ,BR, ,31, ,-0.6, ,30, ,-0.9, ,29, ,-1.7, , 92, , 3, ,170, , , ,28.23, , , , , ,30.06, ,AA, , , ,29.99, 
24011,20130329,2252,11,CLR, , 6.00, ,BR, ,32, ,0.0, ,31, ,-0.6, ,29, ,-1.7, , 89, , 0, ,000, , , ,28.23, , , , , ,30.05, ,AA, , , ,29.99, 
24011,20130329,2352,11,CLR, , 4.00, ,BR, ,31, ,-0.6, ,30, ,-1.1, ,28, ,-2.2, , 89, , 7, ,290, , , ,28.24, , , , , ,30.05, ,AA, , , ,30.00, 
24011,20130330,0052,11,CLR, , 4.00, ,BR, ,31, ,-0.6, ,30, ,-0.9, ,29, ,-1.7, , 92, , 7, ,270, , , ,28.23, , , , , ,30.04, ,AA, , , ,29.99, 
24011,20130330,0152,11,CLR, , 3.00, ,BR, ,30, ,-1.1, ,30, ,-1.3, ,29, ,-1.7, , 96, , 5, ,260, , , ,28.24, , , , , ,30.05, ,AA, , , ,30.00, 
24011,20130330,0236,11,CLR, , 2.50, ,BR, ,28, ,-2.2, ,28, ,-2.4, ,27, ,-2.8, , 96, , 5, ,300, , , ,28.23, , , , , ,M, ,SP, , , ,29.99, 
24011,20130330,0250,11,CLR, , 3.00, ,BR, ,28, ,-2.0, ,28, ,-2.4, ,27, ,-3.0, , 96, , 6, ,290, , , ,28.23, , , , , ,M, ,SP, , , ,29.99, 
24011,20130330,0252,11,CLR, , 3.00, ,BR, ,28, ,-2.2, ,28, ,-2.4, ,27, ,-2.8, , 96, , 6, ,290, , , ,28.23, , , , , ,30.04, ,AA, , , ,29.99, 
24011,20130330,0350,11,CLR, , 2.50, ,BR, ,28, ,-2.0, ,28, ,-2.2, ,28, ,-2.0, ,100, , 5, ,250, , , ,28.23, , , , , ,M, ,SP, , , ,29.99, 
24011,20130330,0352,11,CLR, , 2.50, ,BR, ,29, ,-1.7, ,29, ,-1.8, ,28, ,-2.2, , 96, , 5, ,250, , , ,28.23, , , , , ,30.04, ,AA, , , ,29.99, 
24011,20130330,0435,11,CLR, , 3.00, ,BR, ,30, ,-1.1, ,30, ,-1.3, ,29, ,-1.7, , 96, , 6, ,260, , , ,28.24, , , , , ,M, ,SP, , , ,30.00, 
24011,20130330,0450,11,CLR, , 2.50, ,BR, ,28, ,-2.0, ,28, ,-2.2, ,28, ,-2.0, ,100, , 5, ,250, , , ,28.24, , , , , ,M, ,SP, , , ,30.00, 
24011,20130330,0452,11,CLR, , 2.50, ,BR, ,29, ,-1.7, ,29, ,-1.8, ,28, ,-2.2, , 96, , 5, ,250, , , ,28.24, , , , , ,30.04, ,AA, , , ,30.00, 
24011,20130330,0500,11,CLR, , 3.00, ,BR, ,29, ,-1.7, ,29, ,-1.8, ,28, ,-2.2, , 96, , 3, ,260, , , ,28.24, , , , , ,M, ,SP, , , ,30.00, 
24011,20130330,0510,11,CLR, , 2.50, ,BR, ,29, ,-1.7, ,29, ,-1.8, ,28, ,-2.2, , 96, , 5, ,260, , , ,28.24, , , , , ,M, ,SP, , , ,30.00, 
24011,20130330,0522,11,CLR, , 3.00, ,BR, ,28, ,-2.2, ,28, ,-2.2, ,28, ,-2.2, ,100, , 0, ,000, , , ,28.25, , , , , ,M, ,SP, , , ,30.01, 
24011,20130330,0530,11,CLR, , 2.50, ,BR, ,26, ,-3.3, ,26, ,-3.5, ,25, ,-3.9, , 96, , 0, ,000, , , ,28.25, , , , , ,M, ,SP, , , ,30.01, 
24011,20130330,0537,11,CLR, , 3.00, ,BR, ,28, ,-2.2, ,27, ,-2.6, ,26, ,-3.3, , 92, , 0, ,000, , , ,28.25, , , , , ,M, ,SP, , , ,30.01, 
24011,20130330,0552,11,CLR, , 3.00, ,BR, ,30, ,-1.1, ,30, ,-1.3, ,29, ,-1.7, , 96, , 5, ,300, , , ,28.25, , , , , ,30.06, ,AA, , , ,30.01, 
24011,20130330,0604,11,CLR, , 2.50, ,BR, ,27, ,-2.8, ,26, ,-3.1, ,25, ,-3.9, , 92, , 5, ,290, , , ,28.25, , , , , ,M, ,SP, , , ,30.01, 
24011,20130330,0625,11,FEW006, , 1.75, ,BR, ,26, ,-3.3, ,26, ,-3.5, ,25, ,-3.9, , 96, , 0, ,000, , , ,28.25, , , , , ,M, ,SP, , , ,30.01, 
24011,20130330,0639,11,BKN006, , 1.50, ,BR, ,29, ,-1.7, ,28, ,-2.0, ,27, ,-2.8, , 92, , 0, ,000, , , ,28.26, , , , , ,M, ,SP, , , ,30.02, 
24011,20130330,0652,11,OVC005, , 1.75, ,BR, ,31, ,-0.6, ,31, ,-0.7, ,30, ,-1.1, , 96, , 5, ,250, , , ,28.26, , , , , ,30.07, ,AA, , , ,30.02, 
24011,20130330,0719,11,OVC004, , 1.75, ,BR, ,32, ,0.0, ,32, ,-0.2, ,31, ,-0.6, , 96, , 7, ,290, , , ,28.26, , , , , ,M, ,SP, , , ,30.02, 
24011,20130330,0752,11,OVC003, , 1.00, ,BR, ,33, ,0.6, ,33, ,0.3, ,32, ,0.0, , 96, , 8, ,300, , , ,28.26, , , , , ,30.08, ,AA, , , ,30.02, 
24011,20130330,0833,11,OVC003, , 2.50, ,BR, ,34, ,1.1, ,33, ,0.6, ,32, ,0.0, , 92, ,11, ,330, , , ,28.27, , , , , ,M, ,SP, , , ,30.03, 
24011,20130330,0840,11,OVC005, , 2.50, ,BR, ,34, ,1.1, ,33, ,0.6, ,32, ,0.0, , 92, ,13, ,320, , , ,28.27, , , , , ,M, ,SP, , , ,30.03, 
24011,20130330,0850,11,OVC006, , 3.00, ,BR, ,36, ,2.0, ,35, ,1.7, ,34, ,1.0, , 92, , 7, ,310, , , ,28.26, , , , , ,M, ,SP, , , ,30.02, 
24011,20130330,0852,11,OVC006, , 3.00, ,BR, ,36, ,2.2, ,35, ,1.5, ,33, ,0.6, , 89, , 8, ,320, , , ,28.27, , , , , ,30.08, ,AA, , , ,30.03, 
24011,20130330,0935,11,OVC011, , 5.00, ,HZ, ,38, ,3.3, ,36, ,2.1, ,33, ,0.6, , 82, , 7, ,310, , , ,28.27, , , , , ,M, ,SP, , , ,30.03, 
